idx1,idx2,dtw
0,139,0.008887156535107731
0,140,0.006469955445090616
0,141,0.008785908567081294
0,142,0.005715090185518285
0,143,0.00996473349780501
0,144,0.010257319837356381
0,145,0.026909210160198982
0,146,0.009185517697439067
0,147,0.0061598432316945576
0,148,0.008846759459641768
0,149,0.006393950543310126
0,150,0.00997781055129894
0,151,0.006509458781897154
0,152,0.02134844943224356
0,153,0.017362628153634575
0,154,0.020209548766379763
1,2,0.005379812109055666
1,3,0.0035180132509074055
1,4,0.006899437488253734
1,5,0.007447655064457207
1,6,0.009518797920452748
1,7,0.010394679378330142
1,8,0.004312632265737333
1,9,0.005746899639697042
1,10,0.011875941279305437
1,11,0.005551054060575518
1,12,0.005755033289501052
1,13,0.0069100245387343235
1,14,0.009475849089993538
1,15,0.028797086473272126
1,16,0.012154915265257981
1,17,0.0048284365608267195
1,18,0.020328648605110147
1,19,0.013823529411764708
1,20,0.016103587415922514
1,21,0.061230682782611866
1,22,0.08099262191325063
1,23,0.11440069193854088
1,24,0.05158973933117908
1,25,0.03061211897235012
1,26,0.022558249975545213
1,27,0.007923035390298238
1,28,0.020645517662720977
1,29,0.010004849052463847
1,30,0.018910317736839183
1,31,0.0087642879996395
1,32,0.03394222952341832
1,33,0.018718187036444976
1,34,0.04492600035246663
1,35,0.0768337569423223
1,36,0.046255781298569595
1,37,0.019787231154592747
1,38,0.027605457698901503
1,39,0.018500786774822385
1,40,0.02040066340769457
1,41,0.011834668469280319
1,42,0.009829175266034175
1,43,0.03907525782469552
1,44,0.014147925182946386
1,45,0.00470549462452084
1,46,0.03620447792632577
1,47,0.02702706072634709
1,48,0.01556031053317667
1,49,0.028033135389222936
1,50,0.029641352343184085
1,51,0.03389659169001792
1,52,0.008933051655971701
1,53,0.012299437703410234
1,54,0.022077193563328087
1,55,0.02345547972907372
1,56,0.020222565332339862
1,57,0.00720370221603336
1,58,0.0070345891345570885
1,59,0.006700318975721772
1,60,0.007840280607223188
1,61,0.009088770686685614
1,62,0.008446310724062003
1,63,0.008613770085799333
1,64,0.0068869555138682285
1,65,0.007409191715946922
1,66,0.006783601141314578
1,67,0.007838380517779669
1,68,0.007394958034989143
1,69,0.008849804152102576
1,70,0.008583731168399314
1,71,0.0073378768117443064
1,72,0.007408625478554135
1,73,0.007102486360423368
1,74,0.0069650741310496814
1,75,0.00790668794665088
1,76,0.006786948734902446
1,77,0.007158113840251496
1,78,0.014822092308956411
1,79,0.008180450156030748
1,80,0.011908211881054254
1,81,0.01088995973314548
1,82,0.009283714937389793
1,83,0.008289524486737233
1,84,0.01883925148326504
1,85,0.00962602102044877
1,86,0.020258875851512217
1,87,0.01774974168445063
1,88,0.007746924793103389
1,89,0.009477200141965148
1,90,0.009220307071892996
1,91,0.010642231151438735
1,92,0.015330291157849053
1,93,0.014740732506663986
1,94,0.02585188918761137
1,95,0.017829328201469433
1,96,0.006332547319645985
1,97,0.020005602765521324
1,98,0.03717867842635786
1,99,0.03553191458911994
1,100,0.07338342643010595
1,101,0.029817762334847755
1,102,0.034513051460779806
1,103,0.03167894204021114
1,104,0.02658763200712563
1,105,0.025897492339999443
1,106,0.055945125012159765
1,107,0.02237231955807225
1,108,0.02852545384308888
1,109,0.03799340730600513
1,110,0.04971638353700732
1,111,0.02435189869521931
1,112,0.058203737533079246
1,113,0.019455545777611785
1,114,0.009820980891702894
1,115,0.00906408298222396
1,116,0.008236896310356057
1,117,0.007793657276914351
1,118,0.008213923815240217
1,119,0.006932974349680901
1,120,0.006466942171993998
1,121,0.006432609315346155
1,122,0.007284868781900071
1,123,0.0074885909055710485
1,124,0.007101071304754915
1,125,0.007408709067788547
1,126,0.007542572649907852
1,127,0.007763771162217482
1,128,0.010164778589100311
1,129,0.00622283965190598
1,130,0.007504091248081515
1,131,0.008664318101458724
1,132,0.005897547379102385
1,133,0.005640701679055432
1,134,0.006476234160813835
1,135,0.010139580760214702
1,136,0.00929124347233836
1,137,0.010645995091316314
1,138,0.010676491063067168
1,139,0.00793890638362119
1,140,0.008248541525814583
1,141,0.006320924112236522
1,142,0.009400192462375249
1,143,0.011541390891209936
1,144,0.01731145922381724
1,145,0.02585932757572049
1,146,0.016407743441204048
1,147,0.009309378935126627
1,148,0.004772390835389982
1,149,0.010153308069248057
1,150,0.004816277940809167
1,151,0.012539340963802697
1,152,0.023442523027765158
1,153,0.01427169783329914
1,154,0.02118005823095557
2,3,0.0050429793401321815
2,4,0.0050054448802245854
2,5,0.0063157932553594915
2,6,0.007313389046773271
2,7,0.007072695015645142
2,8,0.004263866268488677
2,9,0.005170488147296322
2,10,0.00765223518964312
2,11,0.005314269006940183
2,12,0.00419672491354866
2,13,0.004309008124894657
2,14,0.006875055576352796
2,15,0.017640162902372022
2,16,0.010862812191381853
2,17,0.004513299574244435
2,18,0.016666638388711002
2,19,0.012139827865570097
2,20,0.013884071452807654
2,21,0.06162186889381949
2,22,0.06936909077518877
2,23,0.10409601511634364
2,24,0.04251095356062787
2,25,0.027049280754491107
2,26,0.020825935787526097
2,27,0.010234976697151512
2,28,0.018250744608443822
2,29,0.010438391012278081
2,30,0.015980284030691426
2,31,0.007605190823979093
2,32,0.02988144214977373
2,33,0.019755474253375403
2,34,0.054184536149711686
2,35,0.06614517286268594
2,36,0.046591386651665574
2,37,0.020718477417194733
2,38,0.025921004610450816
2,39,0.018406037656764213
2,40,0.019751665229063284
2,41,0.010471468778928716
2,42,0.009939641408499232
2,43,0.034841238138160376
2,44,0.012615576791323408
2,45,0.005061729671410356
2,46,0.037546718667761776
2,47,0.027847108794720174
2,48,0.017653515370550748
2,49,0.02740022361464092
2,50,0.02541793729992462
2,51,0.03207819503784173
2,52,0.009954242196986318
2,53,0.013421694821887877
2,54,0.01896249190968105
2,55,0.022782768766506888
2,56,0.024054188905599166
2,57,0.0050935505388527225
2,58,0.006108806820944927
2,59,0.0056018018439979
2,60,0.008155694616112123
2,61,0.0066440549867281115
2,62,0.006634094976050448
2,63,0.00644781147779505
2,64,0.006669924232954704
2,65,0.005889248053414005
2,66,0.005481291212172529
2,67,0.0059936000274147345
2,68,0.00591835946644446
2,69,0.006529829805233714
2,70,0.00547471865749266
2,71,0.006028563893871868
2,72,0.006814036555730052
2,73,0.005886127649870779
2,74,0.005479589039383605
2,75,0.005990332347428902
2,76,0.006049784329294022
2,77,0.006023664110903568
2,78,0.013946240393284006
2,79,0.007519303861100147
2,80,0.01229619493947596
2,81,0.009435361236681225
2,82,0.005768310813863695
2,83,0.00468450098349848
2,84,0.015088811911411686
2,85,0.008586132397661532
2,86,0.017808546163956437
2,87,0.012491424393999409
2,88,0.006264751480394982
2,89,0.005868806619426852
2,90,0.0064169556030179145
2,91,0.0065596242699147295
2,92,0.01334063023575942
2,93,0.010706438522132874
2,94,0.022682133539078452
2,95,0.019041732637262877
2,96,0.004895312209926255
2,97,0.015993449719339768
2,98,0.036500061856113174
2,99,0.0339355779894929
2,100,0.07565900707024051
2,101,0.03100925605644053
2,102,0.03176461563143499
2,103,0.029890212122704464
2,104,0.024342600261681165
2,105,0.024161293715780012
2,106,0.048116753115973604
2,107,0.021790961612287035
2,108,0.02856669768345258
2,109,0.03325079411976516
2,110,0.05197752410354594
2,111,0.0239250920622576
2,112,0.05569121756200686
2,113,0.017883516327892566
2,114,0.01251250525033699
2,115,0.005408615754523825
2,116,0.005110864018640578
2,117,0.005365748387018741
2,118,0.004807317286041964
2,119,0.005671458662849606
2,120,0.005098679022823243
2,121,0.0055994568704720304
2,122,0.006470070819260792
2,123,0.005885786791040302
2,124,0.006150415723244761
2,125,0.005573979865698287
2,126,0.005818790457383683
2,127,0.006195150114683551
2,128,0.006179880739719799
2,129,0.004975502269858817
2,130,0.006069063044207724
2,131,0.005276766686775783
2,132,0.005309427469041148
2,133,0.004821745368127784
2,134,0.005124953806148064
2,135,0.009067147063117346
2,136,0.008669559702320456
2,137,0.00917157814935203
2,138,0.011820744760081865
2,139,0.0067583563746244244
2,140,0.0066093380613624995
2,141,0.004781806315796474
2,142,0.008267553990122582
2,143,0.009644234502958636
2,144,0.013773379751301324
2,145,0.028937784323921453
2,146,0.012973299074980463
2,147,0.009038616212948897
2,148,0.005449233086786422
2,149,0.009681865604284674
2,150,0.004432772756486921
2,151,0.010590239070967516
2,152,0.025200311789454397
2,153,0.01742339628915824
2,154,0.02284031829091288
3,4,0.004661461010241318
3,5,0.005296647806824891
3,6,0.0066824712868502716
3,7,0.006422312180982795
3,8,0.003266162896918057
3,9,0.00520490772762832
3,10,0.009537124692738598
3,11,0.0043174019603899215
3,12,0.004771885447643958
3,13,0.006055166311712669
3,14,0.008694945435399089
3,15,0.025261235535413217
3,16,0.012684478921486757
3,17,0.003720791670792581
3,18,0.019973675176667212
3,19,0.013498517811644281
3,20,0.01559801802045064
3,21,0.0665058814808963
3,22,0.08191787658207189
3,23,0.11951222865475195
3,24,0.05193136522325743
3,25,0.03185324943159196
3,26,0.022449271632416685
3,27,0.008288735355662491
3,28,0.02046606063409725
3,29,0.009572591516866997
3,30,0.016470135844683986
3,31,0.007731658729716588
3,32,0.032791797460848315
3,33,0.021022627111320455
3,34,0.04750379086562396
3,35,0.07818667793776092
3,36,0.047899467901206916
3,37,0.02310707166904557
3,38,0.028213646900776403
3,39,0.01946315072415335
3,40,0.01992561051446434
3,41,0.012317210458110545
3,42,0.010054518351158361
3,43,0.03782367369500398
3,44,0.013638036241821165
3,45,0.004350798014086037
3,46,0.034524186742012276
3,47,0.02886188307704621
3,48,0.017338783292671495
3,49,0.027555171466921245
3,50,0.029390534192532992
3,51,0.03293550825956518
3,52,0.009890800377055713
3,53,0.013090119345895818
3,54,0.023229916235012905
3,55,0.026005769529627944
3,56,0.020860410229367795
3,57,0.006396526900558343
3,58,0.006190818182669401
3,59,0.006144445138230278
3,60,0.007402926725270418
3,61,0.007712232611634303
3,62,0.007961579726146396
3,63,0.007282344984718472
3,64,0.005500202797624018
3,65,0.005674840374912441
3,66,0.00705582510899682
3,67,0.006090488932740406
3,68,0.006428651672541436
3,69,0.0068571768552896884
3,70,0.006716465038126031
3,71,0.006064804692294606
3,72,0.005886597892739082
3,73,0.005727096030492774
3,74,0.005965142861900366
3,75,0.006339337504818624
3,76,0.005828348029146986
3,77,0.005713826463107251
3,78,0.01522443117158306
3,79,0.007309953654960688
3,80,0.01186048528143394
3,81,0.010505916700330617
3,82,0.008142680540687446
3,83,0.007340866148511024
3,84,0.01997566808135753
3,85,0.009231747547508454
3,86,0.023160950405124597
3,87,0.01528963452393263
3,88,0.0070672475302851106
3,89,0.006955137067228196
3,90,0.008957375363444835
3,91,0.009606542437714912
3,92,0.014910250125401831
3,93,0.013376539366688736
3,94,0.027053142253278036
3,95,0.019842543451187022
3,96,0.005250311627884986
3,97,0.018676759176402456
3,98,0.0379309797399608
3,99,0.03628625603478039
3,100,0.07383199981551282
3,101,0.028710295011619046
3,102,0.03427808591275713
3,103,0.032373099287765786
3,104,0.028453764242008052
3,105,0.028062004499121013
3,106,0.056094770086726364
3,107,0.021246041312377142
3,108,0.030317048945933435
3,109,0.03885193294534709
3,110,0.04851206414675165
3,111,0.025991553231113962
3,112,0.05876137927458884
3,113,0.02096418560686869
3,114,0.01285926557432854
3,115,0.006728050733062784
3,116,0.006434635721002687
3,117,0.006018036141696898
3,118,0.006892739746469753
3,119,0.006081053037850379
3,120,0.005213313075002602
3,121,0.005975118477179053
3,122,0.005618409276634697
3,123,0.00624564614754179
3,124,0.005950016876532782
3,125,0.006591135488971238
3,126,0.006224289704284611
3,127,0.006459263034788781
3,128,0.007753650277617584
3,129,0.0059965078594858634
3,130,0.006640783086353597
3,131,0.006645887592049566
3,132,0.005155135728835474
3,133,0.005431708774189984
3,134,0.005040595233565375
3,135,0.011605708778874464
3,136,0.009631516033731826
3,137,0.010868433394213006
3,138,0.011856896509723493
3,139,0.008674138956264104
3,140,0.00744840424346816
3,141,0.004936031991696467
3,142,0.009891439718774256
3,143,0.012531064795648516
3,144,0.01746493931241295
3,145,0.02808708508093324
3,146,0.016179130838563545
3,147,0.009415232601389706
3,148,0.0039642821080763425
3,149,0.010482901302749318
3,150,0.004302470087305425
3,151,0.01230823492864934
3,152,0.026003863859442224
3,153,0.014907504228897459
3,154,0.020322634794540936
4,5,0.0029148455021865754
4,6,0.004164096429487924
4,7,0.0040197390368307976
4,8,0.00419359259305969
4,9,0.0040860846907442155
4,10,0.011406575487236788
4,11,0.0047731831820148635
4,12,0.0033867029304306437
4,13,0.00645164841403983
4,14,0.008068586109817585
4,15,0.03272374076022728
4,16,0.014492483864816434
4,17,0.0046997116925078936
4,18,0.02492546373257578
4,19,0.01693688925371458
4,20,0.020565300191729353
4,21,0.06209405070010447
4,22,0.09560240171427738
4,23,0.12070980087013754
4,24,0.06469843756860384
4,25,0.03076399266898725
4,26,0.025763763218500605
4,27,0.015546098656317363
4,28,0.026565717720140526
4,29,0.017084525758948164
4,30,0.02223636871149422
4,31,0.010807183247755491
4,32,0.039145352478334686
4,33,0.02449706369620986
4,34,0.04994453976334338
4,35,0.07578780659470563
4,36,0.053068855117712956
4,37,0.02156510059453002
4,38,0.029869749146170778
4,39,0.021078873447534487
4,40,0.02205109124283875
4,41,0.01499176662927577
4,42,0.011535482115864483
4,43,0.0427340459724054
4,44,0.0165793518779377
4,45,0.005438675118695686
4,46,0.04579632425600279
4,47,0.03159884000742456
4,48,0.018826328312720193
4,49,0.023898791486250372
4,50,0.030817447262657373
4,51,0.034860739543513534
4,52,0.01220836182007615
4,53,0.01562789508985443
4,54,0.023487177672373093
4,55,0.024277924525489335
4,56,0.024306450904143854
4,57,0.006267880406191935
4,58,0.003605847171063115
4,59,0.0027069072645318887
4,60,0.005956069666221726
4,61,0.006136146943400872
4,62,0.004715352813331683
4,63,0.00478672564309586
4,64,0.004279471643908907
4,65,0.0035125000000000004
4,66,0.004495413690329933
4,67,0.003223333614679945
4,68,0.00412732897216159
4,69,0.003544062742920684
4,70,0.005270151632452683
4,71,0.0037123800644154755
4,72,0.004650864453647836
4,73,0.0028784330738618256
4,74,0.004723751329367586
4,75,0.0042231189163970595
4,76,0.005457745161559003
4,77,0.003777113912257988
4,78,0.014785025457461265
4,79,0.009959777094057556
4,80,0.01084394867562939
4,81,0.012093665761182999
4,82,0.006617270333503587
4,83,0.00469940864321226
4,84,0.015614457662328288
4,85,0.010253266806372723
4,86,0.020094118210787538
4,87,0.014250541466862424
4,88,0.003161986337157687
4,89,0.003351375650385973
4,90,0.004117820191499388
4,91,0.0062547107247258055
4,92,0.017214121736068008
4,93,0.01125252058444191
4,94,0.025131882059345956
4,95,0.019294517503966928
4,96,0.003735399928546032
4,97,0.020913855103285646
4,98,0.0450459785174741
4,99,0.042666788925325626
4,100,0.09690635374600899
4,101,0.04426115615941423
4,102,0.044039693691125564
4,103,0.043835558239426066
4,104,0.038119454002352914
4,105,0.03674168190885015
4,106,0.07289312855530268
4,107,0.030310374424808707
4,108,0.045342129321484785
4,109,0.049447955708397585
4,110,0.06462908712582685
4,111,0.03488430661413842
4,112,0.07371731703215958
4,113,0.02650301020725596
4,114,0.019473422588949883
4,115,0.004237174638268687
4,116,0.003789252716308745
4,117,0.003970804564428838
4,118,0.0037572671245779997
4,119,0.0029018555964934194
4,120,0.003098060860082254
4,121,0.0031547904372085803
4,122,0.0035418404086521556
4,123,0.00325953817068117
4,124,0.0029469958881762283
4,125,0.004667849172251461
4,126,0.003589125404647032
4,127,0.0037659137967903868
4,128,0.0035736104446312178
4,129,0.003815841628285733
4,130,0.0035153893053764826
4,131,0.00398445299269166
4,132,0.0029707164539888357
4,133,0.004056876548029572
4,134,0.003523719611981288
4,135,0.013419645581099262
4,136,0.0111642922848796
4,137,0.011770726400694223
4,138,0.01397835766550174
4,139,0.011163302769486494
4,140,0.00830302865703076
4,141,0.0037498396447894406
4,142,0.009462070645868391
4,143,0.013021669825393024
4,144,0.01957684092537108
4,145,0.031100889153245267
4,146,0.01919564508835078
4,147,0.009852698000788255
4,148,0.005016348273395697
4,149,0.010219236174549916
4,150,0.0051459149331942195
4,151,0.013514515895480554
4,152,0.02545437345193421
4,153,0.017376842872336637
4,154,0.02344452048402885
5,6,0.0031336049945474634
5,7,0.0028840215568307825
5,8,0.0046763720575026336
5,9,0.005203225900084575
5,10,0.012216842545771595
5,11,0.004824086898515836
5,12,0.004347912056435031
5,13,0.00676320139848955
5,14,0.011159845623235898
5,15,0.030918410193425033
5,16,0.014581269681872814
5,17,0.0044228642749989215
5,18,0.02519715327836328
5,19,0.019517791314023668
5,20,0.024142421009105294
5,21,0.06603201924143885
5,22,0.08242174109075767
5,23,0.11697844725529911
5,24,0.06715891134481879
5,25,0.03403742807672922
5,26,0.02663826226303054
5,27,0.016991204989752408
5,28,0.031592033300301164
5,29,0.018546856624575427
5,30,0.024897405265811398
5,31,0.011468523499125772
5,32,0.04575774702556753
5,33,0.027464236626719835
5,34,0.05036496047677553
5,35,0.08247056786972734
5,36,0.05724458920287176
5,37,0.029196822956324073
5,38,0.033964985615293444
5,39,0.023246716838082746
5,40,0.02530333311377508
5,41,0.014973083999111353
5,42,0.011272033977947371
5,43,0.042494779438544676
5,44,0.01940163250778071
5,45,0.005418946641088278
5,46,0.04683213507408813
5,47,0.03570787685001452
5,48,0.02275717615756987
5,49,0.028371643407067198
5,50,0.03287180722794264
5,51,0.0366595116704842
5,52,0.015829050346642504
5,53,0.017688187460701808
5,54,0.02893216287091615
5,55,0.02667300583000548
5,56,0.024323786254976387
5,57,0.0075834809733703
5,58,0.0026692371325541865
5,59,0.0035567699173404453
5,60,0.004048509861512682
5,61,0.009099021050418987
5,62,0.006320527074540538
5,63,0.005110860119532887
5,64,0.004110805132399868
5,65,0.003589407740993897
5,66,0.004979138363800799
5,67,0.0023591723222803223
5,68,0.003900336167847871
5,69,0.002416346086057693
5,70,0.006646569708420194
5,71,0.0032721455080981653
5,72,0.00453516679629265
5,73,0.004858819968664128
5,74,0.004563467694589468
5,75,0.00751232743485849
5,76,0.00773436810533748
5,77,0.003558574533279759
5,78,0.01655537777682325
5,79,0.009841698084342227
5,80,0.015167352293746907
5,81,0.01774096954802373
5,82,0.009036588276510025
5,83,0.0074977071618800096
5,84,0.017102613984885537
5,85,0.010524034688390617
5,86,0.022862943112964888
5,87,0.019419172177177764
5,88,0.0029498675817737985
5,89,0.0024118877124511017
5,90,0.0038928302172163962
5,91,0.00957265287056193
5,92,0.018027922921927647
5,93,0.014961399697467296
5,94,0.028349715539862763
5,95,0.02413304556241166
5,96,0.0041904967445003894
5,97,0.025398919072033378
5,98,0.055572175205703706
5,99,0.040425793517691135
5,100,0.10584958460689041
5,101,0.050523276373063586
5,102,0.05058946495601167
5,103,0.050701446722820315
5,104,0.041883220492103634
5,105,0.0454649861916494
5,106,0.07598765717961238
5,107,0.03361680154366617
5,108,0.04673096866054312
5,109,0.05945603518856601
5,110,0.06707014255187674
5,111,0.039400856778597795
5,112,0.08209259034087037
5,113,0.033972411108917314
5,114,0.026755507470814524
5,115,0.0039644864707668315
5,116,0.00321373329905447
5,117,0.0032732816574537267
5,118,0.0031190755807823066
5,119,0.003182071448554181
5,120,0.0028502623769117927
5,121,0.003392115436347245
5,122,0.003105229295815663
5,123,0.0024091225454523015
5,124,0.001897912275611589
5,125,0.004720989116254154
5,126,0.0028219457432377714
5,127,0.002852503929981948
5,128,0.0028457526569833753
5,129,0.003979718063405689
5,130,0.0025997896549528774
5,131,0.003486525434781247
5,132,0.003047751674523288
5,133,0.003786777823920785
5,134,0.0033490381709682156
5,135,0.017337399676983094
5,136,0.01562071530053131
5,137,0.016520647284643575
5,138,0.016540986197223283
5,139,0.014338251770778071
5,140,0.010120562127558812
5,141,0.005380013890725398
5,142,0.0118121594601119
5,143,0.018427935315710218
5,144,0.024764266716099503
5,145,0.0309356265010584
5,146,0.02006452056541996
5,147,0.012460671853022647
5,148,0.006687972756511253
5,149,0.012198712790700502
5,150,0.005196687970497047
5,151,0.014613961919059766
5,152,0.024669715470049584
5,153,0.017696140727285235
5,154,0.024341942583456764
6,7,0.0007511102892829168
6,8,0.005546506407941249
6,9,0.0058277771663687705
6,10,0.012774761494838166
6,11,0.0052789869382335606
6,12,0.004842716501529576
6,13,0.009247012062507283
6,14,0.012947327707024581
6,15,0.0328998679446559
6,16,0.016904927166361886
6,17,0.006346614364280289
6,18,0.02625015386198293
6,19,0.02268813882925233
6,20,0.02930932559936933
6,21,0.0664849251828841
6,22,0.08263651597113564
6,23,0.13910815770900806
6,24,0.06912348038756062
6,25,0.038003019690868584
6,26,0.029566251124407018
6,27,0.021690945174074865
6,28,0.03668880862688154
6,29,0.017724172495734415
6,30,0.029148829786477693
6,31,0.01152713573602064
6,32,0.044845227892779164
6,33,0.028859613349594505
6,34,0.04745668210921001
6,35,0.08703608591868833
6,36,0.05529985282921447
6,37,0.031804555063714275
6,38,0.028406534654418242
6,39,0.023902720958170268
6,40,0.02379353927724643
6,41,0.013098057975802435
6,42,0.0108182099650055
6,43,0.04715526114945393
6,44,0.020294414203500623
6,45,0.006825686778632609
6,46,0.0468745868072381
6,47,0.037189131028657646
6,48,0.02349618739250384
6,49,0.027249809873865355
6,50,0.03490493156149288
6,51,0.032535512716854245
6,52,0.01774832449056029
6,53,0.020466526459946337
6,54,0.03042450056398466
6,55,0.024846620222661105
6,56,0.0227418264911514
6,57,0.008289158136104757
6,58,0.003573994088494302
6,59,0.0045536028406434025
6,60,0.004641119808278196
6,61,0.010694825452227623
6,62,0.010246813417496467
6,63,0.0057224570755553495
6,64,0.004377261789727157
6,65,0.0037057844770009827
6,66,0.005903323037150227
6,67,0.002799850362048211
6,68,0.004798183973592972
6,69,0.0030021558009412177
6,70,0.007729300812452748
6,71,0.004467370914738109
6,72,0.0059827910359837
6,73,0.006040836318230325
6,74,0.004863827106732075
6,75,0.008738881825242607
6,76,0.009807174432004424
6,77,0.0037811369228476217
6,78,0.018438164045039857
6,79,0.011600145592956055
6,80,0.01784102141942921
6,81,0.018334853682751368
6,82,0.01019418477721748
6,83,0.0077437738090625095
6,84,0.01818986551941809
6,85,0.011591445393268389
6,86,0.024941862249542198
6,87,0.018429378049967988
6,88,0.0032296238395225748
6,89,0.0025592331738517396
6,90,0.0035755649665639372
6,91,0.010787652560779681
6,92,0.016666500700775244
6,93,0.016990890689951254
6,94,0.03390022444169941
6,95,0.02096970760647693
6,96,0.004669330490957928
6,97,0.029704122878770188
6,98,0.059222096159051676
6,99,0.04280886455491599
6,100,0.0890239665061706
6,101,0.05638675743234094
6,102,0.05952532516036736
6,103,0.048139378420114114
6,104,0.049150224977965416
6,105,0.041422648145241776
6,106,0.08784189878991912
6,107,0.03423337648866183
6,108,0.046009298888479946
6,109,0.05271313630610226
6,110,0.07930118427903189
6,111,0.03808901493273863
6,112,0.08528080656341228
6,113,0.032333367848186426
6,114,0.02798054579666353
6,115,0.004187218647264554
6,116,0.003722428652002893
6,117,0.0040256750062516245
6,118,0.003791297105649319
6,119,0.0033639114169377276
6,120,0.0038167421678210424
6,121,0.004441736374374394
6,122,0.003758692602900973
6,123,0.0029529471457958594
6,124,0.0023260661209807275
6,125,0.005359224333729115
6,126,0.0029286218212037844
6,127,0.003085310847739195
6,128,0.0022258650697295147
6,129,0.005459481784750701
6,130,0.003004045239558624
6,131,0.004199023701053376
6,132,0.004436507935099715
6,133,0.004731047562006231
6,134,0.004347975263141328
6,135,0.020628952683642454
6,136,0.017599453022046234
6,137,0.01890385628776511
6,138,0.0170120951226357
6,139,0.017735120236297197
6,140,0.011760612228961553
6,141,0.006350716276312635
6,142,0.012846570554042818
6,143,0.02117390847245732
6,144,0.027284061548992367
6,145,0.03687208598164309
6,146,0.019923578438066237
6,147,0.013994820600933081
6,148,0.006618758558265115
6,149,0.012922294143883396
6,150,0.007407421457255513
6,151,0.015502043424662956
6,152,0.02684990688996891
6,153,0.019158834563413683
6,154,0.02314552916205657
7,8,0.005635648439472901
7,9,0.0061969156790451585
7,10,0.012459224761773116
7,11,0.005290335936496628
7,12,0.004888872783935544
7,13,0.00925978579613947
7,14,0.012346372513528917
7,15,0.03652985987398817
7,16,0.017333129455636056
7,17,0.006218182287063565
7,18,0.02439159394555836
